x,y,z,label,radius,curvature,torsion
107.743,90.7254,23.5265,6,2.70522,0.134891,0.00636055
108.417,90.4495,22.8175,6,2.75911,0.152864,0.0085032
109.027,90.0935,22.2103,6,2.72735,0.172267,0.0112624
109.397,89.8176,21.8606,6,2.59808,0.18591,0.01351
109.894,89.3549,21.4163,6,2.60464,0.20742,0.0171948
110.32,88.8451,21.0652,6,2.61099,0.23036,0.0207035
110.563,88.4854,20.8812,6,2.60405,0.246621,0.0227055
110.866,87.9261,20.6775,6,2.529,0.272795,0.024748
111.091,87.3551,20.5571,6,2.76656,0.30137,0.02469
111.238,86.7861,20.5158,6,2.48382,0.331867,0.0216983
111.293,86.4145,20.53,6,2.66746,0.352335,0.0178043
111.311,85.8788,20.6102,6,2.5,0.380496,0.00888247
111.252,85.3802,20.7567,6,2.45414,0.400879,-0.00379656
111.172,85.0743,20.8886,6,2.3217,0.407134,-0.0141634
110.994,84.6634,21.1336,6,2.48859,0.401905,-0.0321969
110.751,84.3179,21.4305,6,2.36285,0.378501,-0.0508633
110.558,84.1276,21.6544,6,2.2932,0.355005,-0.0625296
110.226,83.9064,22.0253,6,2.41669,0.313227,-0.0795473
109.853,83.7651,22.4336,6,2.41684,0.269502,-0.0974529
109.451,83.7049,22.8744,6,2.67163,0.228604,-0.11599
109.173,83.7092,23.1841,6,2.57247,0.204293,-0.129317
108.75,83.7799,23.6694,6,2.66265,0.173056,-0.152226
108.33,83.9231,24.1764,6,2.57717,0.148217,-0.179497
108.058,84.0551,24.5247,6,2.51839,0.135259,-0.198612
107.671,84.3017,25.0608,6,2.63463,0.121337,-0.224091
107.319,84.5971,25.6108,6,2.42816,0.113935,-0.238612
107.01,84.9299,26.1726,6,2.18299,0.112566,-0.239077
106.833,85.1666,26.5526,6,2.15891,0.114714,-0.232213
106.615,85.5346,27.1295,6,2.15467,0.121964,-0.213802
106.459,85.9069,27.7129,6,2.18666,0.13315,-0.190837
106.391,86.1513,28.1045,6,2.1807,0.142197,-0.176234
106.345,86.5033,28.6944,6,2.22497,0.157147,-0.157276
106.366,86.8277,29.2856,6,2.02609,0.172364,-0.141945
106.417,87.0235,29.6793,6,2.27681,0.181785,-0.1335
106.548,87.2792,30.2672,6,2.26073,0.193633,-0.122741
106.741,87.482,30.8496,6,2.10101,0.201652,-0.112791
106.992,87.6246,31.4235,6,2.16508,0.205012,-0.102475
107.188,87.6835,31.7998,6,2.03245,0.204535,-0.0945493
107.52,87.7142,32.3521,6,2.0505,0.200005,-0.0796859
107.893,87.6733,32.8864,6,1.97454,0.191595,-0.0610125
108.161,87.6057,33.2306,6,2.02234,0.184333,-0.0462274
108.585,87.4441,33.7256,6,2.30917,0.171838,-0.0216036
109.031,87.2125,34.1908,6,2.40505,0.158615,0.00609957
109.491,86.9153,34.6214,6,2.25409,0.145804,0.0392447
109.804,86.6838,34.8868,6,2.03709,0.137952,0.0652336
110.277,86.2922,35.2486,6,1.87439,0.127971,0.104621
110.754,85.8558,35.5625,6,1.85658,0.121128,0.141708
111.072,85.545,35.7429,6,1.85724,0.118763,0.162873
111.55,85.0575,35.967,6,1.93913,0.118906,0.184791
112.026,84.5545,36.1323,6,1.8036,0.123545,0.190872
112.344,84.2164,36.2082,6,1.84764,0.128909,0.186694
112.82,83.7135,36.2693,6,1.80229,0.139526,0.171759
